PlotNumber,Site,ProjectID,Treatment,Year,SiteSurveyor,RelocationConfidence,Longitude,Latitude,Elevation,Species,present,Functional_group
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SAXIAUS,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SEDUDIV,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SEDULAN,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SENETRI,1,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SILEPAR,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SORBSCO,0,shrub
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SORBSIT,0,shrub
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SPIRLUC,0,shrub
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,STREAMP,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,STRELAN,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,SYMPFOL,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,TARAOFF,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,THALOCC,1,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,TIARTRI,0,herb
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,TONELYA,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,TROLALB,1,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,TSUGHET,0,tree
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VACCALA,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VACCCAE,0,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VACCDEL,1,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VACCMEM,0,shrub
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VACCSCO,1,shrub
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VALESIT,1,herb
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VERAVIR,1,NA
12-2000_2025,12-2000,Manning Park Project 2025,2025,2025,CML RNW,High,-120.763807,49.13547403,1956.121094,VEROCUS,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ABIEAMA,0,tree
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ABIELAS,1,tree
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ACHIMIL,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ACONCOL,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ACTARUB,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,AGOSAUR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,AMELALN,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ANEMGRA,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ANGEARG,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ANGEGEN,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ANTELAN,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ANTERAC,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ANTEROS,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ARCTUVA,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ARNICOR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ARNILAT,1,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ARNIPAR,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ATHYFIL,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CASSMER,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CASTPAR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CEANVEL,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CHAMANG,1,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CHIMUMB,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CLAYPER,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,CLINUNI,0,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,DRYMGLA,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,DRYMPSE,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,EPILGLA,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,EQUIARV,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,EREMCAP,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ERIGAUR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ERIGCOM,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ERIGGLA,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ERIOOVA,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ERIOUMB,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ERYTGRA,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,FRAGVIR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,GALITRF,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,GOODOBL,1,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,GYMNDRY,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,HERAMAX,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,HEUCCYL,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,HIERALB,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,HIERTRI,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,HIERUMB,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,HOLODIS,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,JUNICOM,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,LEPTPYR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,LILICOL,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,LONIINV,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,LONIUTA,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,LUETPEC,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,LUPIARC,1,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,MAHOAQU,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,MICRODO,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,MOEHMAC,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,NEOTCOR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,ORTHSEC,1,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,OSMOCHI,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PACKCAN,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PARNFIM,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PAXIMYR,1,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PEDIBRA,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PEDIRAC,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PENSFRU,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PENSPRO,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PHLODIF,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PHYLEMP,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PICEENG,1,tree
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PINUALB,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PINUCON,1,tree
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PLATSTR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,POLEPUL,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,POTEFLA,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,POTEGLU,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PSEUMEN,0,tree
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PULSOCC,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,PYROASA,0,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,RHODALB,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,RIBELAC,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,RIBEVIS,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,RUBUPAR,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,RUBUPED,0,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SAXIAUS,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SEDUDIV,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SEDULAN,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SENETRI,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SILEPAR,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SORBSCO,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SORBSIT,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SPIRLUC,0,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,STREAMP,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,STRELAN,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,SYMPFOL,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,TARAOFF,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,THALOCC,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,TIARTRI,0,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,TONELYA,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,TROLALB,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,TSUGHET,0,tree
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VACCALA,0,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VACCCAE,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VACCDEL,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VACCMEM,1,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VACCSCO,1,shrub
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VALESIT,1,herb
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VERAVIR,1,NA
12-2000_Error,12-2000,Manning Park Project 2025,Error,2025,CML RNW,High,-120.762864,49.13545702,1953.594971,VEROCUS,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ABIEAMA,1,tree
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ABIELAS,1,tree
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ACHIMIL,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ACONCOL,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ACTARUB,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,AGOSAUR,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,AMELALN,0,shrub
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ANEMGRA,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ANGEARG,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ANGEGEN,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ANTELAN,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ANTERAC,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ANTEROS,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ARCTUVA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ARNICOR,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ARNILAT,1,herb
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ARNIPAR,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ATHYFIL,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CASSMER,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CASTPAR,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CEANVEL,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CHAMANG,1,herb
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CHIMUMB,0,shrub
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CLAYPER,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,CLINUNI,1,herb
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,DRYMGLA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,DRYMPSE,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,EPILGLA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,EQUIARV,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,EREMCAP,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ERIGAUR,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ERIGCOM,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ERIGGLA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ERIOOVA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ERIOUMB,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ERYTGRA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,FRAGVIR,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,GALITRF,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,GOODOBL,1,herb
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,GYMNDRY,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,HERAMAX,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,HEUCCYL,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,HIERALB,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,HIERTRI,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,HIERUMB,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,HOLODIS,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,JUNICOM,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,LEPTPYR,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,LILICOL,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,LONIINV,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,LONIUTA,1,shrub
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,LUETPEC,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,LUPIARC,0,herb
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,MAHOAQU,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,MICRODO,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,MOEHMAC,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,NEOTCOR,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,ORTHSEC,1,herb
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,OSMOCHI,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PACKCAN,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PARNFIM,1,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PAXIMYR,1,shrub
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PEDIBRA,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PEDIRAC,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PENSFRU,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PENSPRO,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PHLODIF,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PHYLEMP,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PICEENG,1,tree
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PINUALB,0,NA
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PINUCON,0,tree
14-4316_2025,14-4316,Manning Park Project 2025,2025,2025,CML RNW,High,-120.764678,49.03959,1546.151611,PLATSTR,1,NA
