"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"439","TSUGHET","tree","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,2,"historical"
"440","VACCMEM","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"441","VACCSCO","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"442","VALESIT","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"443","ABIEAMA","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"444","ABIELAS","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,14.200000003,"historical"
"445","AMELALN","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"446","ARNILAT","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"447","CHAMANG","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"448","CHIMUMB","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"449","CLINUNI","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,15,"historical"
"450","GOODOBL","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"451","LONIUTA","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"452","LUPIARC","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"453","ORTHSEC","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"454","PAXIMYR","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,27,"historical"
"455","PICEENG","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,42,"historical"
"456","PINUCON","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,2,"historical"
"457","PSEUMEN","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"458","PYROASA","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"459","RHODALB","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"460","RIBEACE","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"461","RIBELAC","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"462","RUBUPED","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,15,"historical"
"463","SPIRLUC","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,2,"historical"
"464","TIARTRI","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"465","TSUGHET","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"466","VACCMEM","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,42,"historical"
"467","VACCSCO","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"468","VALESIT","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"469","ABIEAMA","tree","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,0.200000003,"historical"
"470","ABIELAS","tree","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,9.899999976,"historical"
"471","AMELALN","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"472","ARNILAT","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,15,"historical"
"473","CHAMANG","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"474","CHIMUMB","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"475","CLINUNI","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,2,"historical"
"476","GOODOBL","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,0.5,"historical"
"477","LONIUTA","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,8,"historical"
"478","LUPIARC","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"479","ORTHSEC","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,0.5,"historical"
"480","PAXIMYR","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"481","PICEENG","tree","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,91.899999976,"historical"
"482","PINUCON","tree","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,2.700000048,"historical"
"483","PSEUMEN","tree","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"484","PYROASA","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,0.5,"historical"
"485","RHODALB","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"486","RIBEACE","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"487","RIBELAC","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,15,"historical"
"488","RUBUPED","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,4,"historical"
"489","SPIRLUC","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"490","TIARTRI","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,2,"historical"
"491","TSUGHET","tree","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"492","VACCMEM","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,0.5,"historical"
"493","VACCSCO","shrub","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,0,0,"historical"
"494","VALESIT","herb","BEC-Vancouver","MP 287","BEC-Vancouver",1976,0,"Med",49.11643981,-120.8702011,1250,1,0.200000003,"historical"
"495","ABIEAMA","tree","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"496","ABIELAS","tree","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,26.699999988,"historical"
"497","AMELALN","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"498","ARNILAT","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"499","CHAMANG","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"500","CHIMUMB","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"501","CLINUNI","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"502","GOODOBL","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"503","LONIUTA","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,2,"historical"
"504","LUPIARC","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"505","ORTHSEC","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,2,"historical"
"506","PAXIMYR","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"507","PICEENG","tree","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,83.100000024,"historical"
"508","PINUCON","tree","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"509","PSEUMEN","tree","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"510","PYROASA","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,0.5,"historical"
"511","RHODALB","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,0.5,"historical"
"512","RIBEACE","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"513","RIBELAC","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,27,"historical"
"514","RUBUPED","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,15,"historical"
"515","SPIRLUC","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"516","TIARTRI","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,8,"historical"
"517","TSUGHET","tree","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"518","VACCMEM","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,0.5,"historical"
"519","VACCSCO","shrub","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,0,0,"historical"
"520","VALESIT","herb","BEC-Vancouver","MP 288","BEC-Vancouver",1976,0,"Med",49.11574935,-120.8669968,1259,1,2,"historical"
"521","ABIEAMA","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"522","ABIELAS","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,10,"historical"
"523","AMELALN","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,8,"historical"
"524","ARNILAT","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"525","CHAMANG","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,0.200000003,"historical"
"526","CHIMUMB","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,2,"historical"
"527","CLINUNI","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"528","GOODOBL","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,0.5,"historical"
"529","LONIUTA","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,4,"historical"
"530","LUPIARC","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"531","ORTHSEC","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,4,"historical"
"532","PAXIMYR","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,27,"historical"
"533","PICEENG","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"534","PINUCON","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,0.699999988,"historical"
"535","PSEUMEN","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,68.699999809,"historical"
"536","PYROASA","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"537","RHODALB","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"538","RIBEACE","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"539","RIBELAC","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"540","RUBUPED","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"541","SPIRLUC","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,8,"historical"
"542","TIARTRI","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"543","TSUGHET","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"544","VACCMEM","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"545","VACCSCO","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"546","VALESIT","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"547","ABIEAMA","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"548","ABIELAS","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,5.599999979,"historical"
"549","AMELALN","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,4,"historical"
"550","ARNILAT","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"551","CHAMANG","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"552","CHIMUMB","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"553","CLINUNI","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"554","GOODOBL","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"555","LONIUTA","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,4,"historical"
"556","LUPIARC","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"557","ORTHSEC","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"558","PAXIMYR","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,15,"historical"
"559","PICEENG","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.699999988,"historical"
"560","PINUCON","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,59.699999809,"historical"
"561","PSEUMEN","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,18,"historical"
"562","PYROASA","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"563","RHODALB","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"564","RIBEACE","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"565","RIBELAC","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"566","RUBUPED","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"567","SPIRLUC","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,15,"historical"
"568","TIARTRI","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"569","TSUGHET","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"570","VACCMEM","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"571","VACCSCO","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,8,"historical"
"572","VALESIT","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"573","ABIEAMA","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"574","ABIELAS","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,13.899999916,"historical"
"575","AMELALN","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"576","ARNILAT","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,27,"historical"
"577","CHAMANG","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,0.200000003,"historical"
"578","CHIMUMB","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"579","CLINUNI","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"580","GOODOBL","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"581","LONIUTA","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,15,"historical"
"582","LUPIARC","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"583","ORTHSEC","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"584","PAXIMYR","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"585","PICEENG","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,80.200000048,"historical"
"586","PINUCON","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"587","PSEUMEN","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"588","PYROASA","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"589","RHODALB","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"590","RIBEACE","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"591","RIBELAC","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"592","RUBUPED","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,15,"historical"
"593","SPIRLUC","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"594","TIARTRI","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"595","TSUGHET","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"596","VACCMEM","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"597","VACCSCO","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"598","VALESIT","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,27,"historical"
"599","ABIEAMA","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"600","ABIELAS","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,28,"historical"
"601","AMELALN","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,"historical"
"602","ARNILAT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"603","CHAMANG","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,"historical"
"604","CHIMUMB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"605","CLINUNI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"606","GOODOBL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"607","LONIUTA","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"608","LUPIARC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"609","ORTHSEC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"610","PAXIMYR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"611","PICEENG","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,78,"historical"
"612","PINUCON","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"613","PSEUMEN","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"614","PYROASA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"615","RHODALB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"616","RIBEACE","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"617","RIBELAC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"618","RUBUPED","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,15,"historical"
"619","SPIRLUC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"620","TIARTRI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"621","TSUGHET","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"622","VACCMEM","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,15,"historical"
"623","VACCSCO","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"624","VALESIT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"625","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"626","ABIELAS","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,2.099999905,"historical"
"627","AMELALN","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
