PlotNumber,Date2025,ProjectID,DateOriginal,SiteSurveyor,2019Plot,ErrorPlot,WaypointNumber,Latitude,Longitude,Elevation,SlopeGradient,Aspect,MesoSlopePosition,SurfaceShape,Photo,RelocationConfidence,SiteNotes,CanopyCoverQ1,CanopyCoverQ2,CanopyCoverQ3,CanopyCoverQ4,AverageCanopyCover,Species,CoverAQ1,CoverAQ2,CoverAQ3,CoverAQ4,AverageCoverA,CoverB1Q1,CoverB1Q2,CoverB1Q3,CoverB1Q4,AverageCoverB1,CoverB2Q1,CoverB2Q2,CoverB2Q3,CoverB2Q4,AverageCoverB2,TotalBQ1,TotalBQ2,TotalBQ3,TotalBQ4,AverageTotalB,CoverCQ1,CoverCQ2,CoverCQ3,CoverCQ4,AverageCoverC,MossCoverQ1,MossCoverQ2,MossCoverQ3,MossCoverQ4,AverageMossCover,GrassCoverQ1,GrassCoverQ2,GrassCoverQ3,GrassCoverQ4,AverageGrassCover,VegNotes
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,CORNCAN,,,,,,,,,,,,,,,,,,,,,9,10,15,5,9.75,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,MAIARAC,,,,,,,,,,,,,,,,,,,,,3,0.3,2,0.7,1.5,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,STRELAN,,,,,,,,,,,,,,,,,,,,,5,2,3,2,3,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,CLINUNI,,,,,,,,,,,,,,,,,,,,,7,8,4,3,5.5,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,RUBUPED,,,,,,,,,,,,,,,,,,,,,2,1,2,0.4,1.35,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,THALOCC,,,,,,,,,,,,,,,,,,,,,0.2,0,0.6,0.2,0.25,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,OSMOCHI,,,,,,,,,,,,,,,,,,,,,0.5,0.1,1,0.1,0.425,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,ARNICOR,,,,,,,,,,,,,,,,,,,,,2,0.8,1,0.2,1,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,GALITRF,,,,,,,,,,,,,,,,,,,,,0.1,0,0.3,0,0.1,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,GYMNDRY,,,,,,,,,,,,,,,,,,,,,2,0,0.1,0.2,0.575,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,GOODOBL,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0,0.2,0.175,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,VIOLORB,,,,,,,,,,,,,,,,,,,,,0.9,0,0.2,0.2,0.325,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,TIARTRI,,,,,,,,,,,,,,,,,,,,,0.4,0.3,0,0.1,0.2,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,ATHYFIL,,,,,,,,,,,,,,,,,,,,,0.3,0,0.1,0,0.1,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,ANEMGRA,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,0.025,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,LILICOL,,,,,,,,,,,,,,,,,,,,,0.1,0.3,0.1,0.4,0.225,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,ORTHSEC,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.1,0.4,0.2,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,LINNBOR,,,,,,,,,,,,,,,,,,,,,0,1,0,0.2,0.3,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,ASTERACEAE SP.,,,,,,,,,,,,,,,,,,,,,0.3,0,0,0,0.075,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,CHIMUMB,,,,,,,,,,,,,,,,,,,,,0,0.3,0,0,0.075,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,PYROASA,,,,,,,,,,,,,,,,,,,,,0.1,0,0.4,0,0.125,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,VALESIT,,,,,,,,,,,,,,,,,,,,,0.1,0, ,0,0.033333333,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,VIOLGLA,,,,,,,,,,,,,,,,,,,,,0,0,0.6,0,0.15,15,4,6,1,6.5,0.2,1,0.1,0,,
35379,2025-06-12,BEC-Vancouver,1979-08-14,NA,N,N,187,49.08029596,-120.81214,1251.628296,0,999,LV,ST,N,Low,"Relocation confidence: Low. Could not locate distinctive pine sp. That original surveyors mentioned. ~900m away from the lat/long provided by the original data. Howevver, we decided plot location based on moisture/soil conditions, climax tree species being similar to the original survey and elevation. Lat/long provided places the plot in a topographic band far above ~1210. Both the plots 35379 and 35179 were ~1210m, assuming elevation in the 70s was draw from a map, they should be within the same topographic band. ",75,40,30,30,43.75,STREAMP,,,,,,,,,,,,,,,,,,,,,0,0,0.4,0,0.1,15,4,6,1,6.5,0.2,1,0.1,0,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,PINUALB,0,0,0,0,0,2,0,4,6,3,5,6,4,5,5,,,,,,,,,,,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ABIELAS,0,0,0,0,0,0,0,0,0,0,0.5,2,3,0,1.375,,,,,,,,,,,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,JUNICOM,,,,,,,,,,,,,,,,12,18,16,11,14.25,,,,,,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ARCTUVA,,,,,,,,,,,,,,,,1,8,27,10,11.5,,,,,,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,VACCSCO,,,,,,,,,,,,,,,,6,1,0,2,2.25,,,,,,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ANTEROS,,,,,,,,,,,,,,,,,,,,,5,6,3,1,3.75,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,DRYAOCT,,,,,,,,,,,,,,,,,,,,,0.5,1,3,3,1.875,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,POTEGLU,,,,,,,,,,,,,,,,,,,,,3,4,2,1,2.5,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,SOLIMUL,,,,,,,,,,,,,,,,,,,,,4,3,3,6,4,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ACHIMIL,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1.75,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,CASTELLIJA SP.,,,,,,,,,,,,,,,,,,,,,4,4,0.7,1,2.425,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,POLEPUL,,,,,,,,,,,,,,,,,,,,,0.4,0.1,0.7,0.3,0.375,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,EREMCAP,,,,,,,,,,,,,,,,,,,,,4,6,3,4,4.25,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,AGOSAUR,,,,,,,,,,,,,,,,,,,,,0.3,0.1,0,0,0.1,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,PENSDAV,,,,,,,,,,,,,,,,,,,,,0,0,0.3,0,0.075,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,SEDULAN,,,,,,,,,,,,,,,,,,,,,0.5,0.4,0.2,0.2,0.325,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,PENSPRO,,,,,,,,,,,,,,,,,,,,,2,0.3,0,0,0.575,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ERIOUMB,,,,,,,,,,,,,,,,,,,,,2,0.5,0,0,0.625,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,PHLODIF,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,SAXIAUS,,,,,,,,,,,,,,,,,,,,,0,0,0.8,0.8,0.4,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ARNIMOL,,,,,,,,,,,,,,,,,,,,,1,0,0,0.5,0.375,3,2,2,0.7,1.925,5,18,4,1,,
114791,2025-08-13,Alpine2007_BEC,2007-07-15,whm,N,N,260,49.16384803,-120.772275,2194.082031,46,132,UP,CV,Y,High,"Relocation confidence: High. Slope/ aspect match well. Lat/long/elevation/mesoslope/surfaceshape match perfectly. Site is dry/ shrub dominated, all trees <10m. Site lumpy/rocky in areas, potentially from water run off? Great view of the 1st brother/ Buckhorn moutain!",0,0,0,0,0,ERIGAUR,,,,,,,,,,,,,,,,,,,,,0.7,0.4,0.2,0.2,0.375,3,2,2,0.7,1.925,5,18,4,1,,
