"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"190","PYROASA","herb","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"191","RHODALB","shrub","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"192","RIBELAC","shrub","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"193","SPIRLUC","shrub","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"194","TIARTRI","herb","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"195","TSUGHET","tree","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"196","VACCMEM","shrub","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"197","VACCSCO","shrub","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"198","VALESIT","herb","NCBG_ESSFplots","00NCe85","jpstamp",2000,24,"High",49.03686803,-120.9645592,1705,0,0,"historical"
"199","ABIEAMA","tree","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,15,"historical"
"200","ABIELAS","tree","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,27,"historical"
"201","ARNILAT","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"202","CHAMANG","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,0.100000001,"historical"
"203","CHIMUMB","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"204","CLINUNI","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"205","GOODOBL","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"206","LONIUTA","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,2,"historical"
"207","LUPIARC","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"208","ORTHSEC","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,2,"historical"
"209","PAXIMYR","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"210","PICEENG","tree","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,40,"historical"
"211","PSEUMEN","tree","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"212","PYROASA","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"213","RHODALB","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"214","RIBELAC","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,5,"historical"
"215","SPIRLUC","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"216","TIARTRI","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,15,"historical"
"217","TSUGHET","tree","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"218","VACCMEM","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,15,"historical"
"219","VACCSCO","shrub","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,0,0,"historical"
"220","VALESIT","herb","NCBG_ESSFplots","00NCe90","jpstamp",2000,24,"High",49.06442921,-120.8922135,1325,1,18,"historical"
"221","ABIEAMA","tree","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,3,"historical"
"222","ABIELAS","tree","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,6,"historical"
"223","ARNILAT","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,0,0,"historical"
"224","CHAMANG","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,0,0,"historical"
"225","CHIMUMB","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,1,"historical"
"226","CLINUNI","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,5,"historical"
"227","GOODOBL","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,0,0,"historical"
"228","LONIUTA","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,2,"historical"
"229","LUPIARC","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,8,"historical"
"230","ORTHSEC","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,2,"historical"
"231","PAXIMYR","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,10,"historical"
"232","PICEENG","tree","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,2,"historical"
"233","PSEUMEN","tree","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,8,"historical"
"234","PYROASA","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,0.100000001,"historical"
"235","RHODALB","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,3,"historical"
"236","RIBELAC","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,0,0,"historical"
"237","SPIRLUC","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,10,"historical"
"238","TIARTRI","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,0,0,"historical"
"239","TSUGHET","tree","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,4,"historical"
"240","VACCMEM","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,15,"historical"
"241","VACCSCO","shrub","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,1,15,"historical"
"242","VALESIT","herb","NCBG_ESSFplots","00NCe91","jpstamp",2000,24,"Med-High",49.11667802,-120.8651929,1450,0,0,"historical"
"243","ABIEAMA","tree","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"244","ABIELAS","tree","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,4,"historical"
"245","ARNILAT","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"246","CHAMANG","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,8,"historical"
"247","CHIMUMB","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"248","CLINUNI","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"249","GOODOBL","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"250","LONIUTA","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"251","LUPIARC","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,0.100000001,"historical"
"252","ORTHSEC","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"253","PAXIMYR","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"254","PICEENG","tree","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,11,"historical"
"255","PSEUMEN","tree","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"256","PYROASA","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"257","RHODALB","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"258","RIBELAC","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,20,"historical"
"259","SPIRLUC","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"260","TIARTRI","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"261","TSUGHET","tree","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"262","VACCMEM","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,10,"historical"
"263","VACCSCO","shrub","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,0,0,"historical"
"264","VALESIT","herb","NCBG_ESSFplots","00NCe93","jpstamp",2000,24,"High",49.13832844,-120.8485222,1615,1,1,"historical"
"265","ABIEAMA","tree","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,8,"historical"
"266","ABIELAS","tree","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,22,"historical"
"267","ARNILAT","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"268","CHAMANG","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"269","CHIMUMB","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,2,"historical"
"270","CLINUNI","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"271","GOODOBL","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,2,"historical"
"272","LONIUTA","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,4,"historical"
"273","LUPIARC","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"274","ORTHSEC","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,3,"historical"
"275","PAXIMYR","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,20,"historical"
"276","PICEENG","tree","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,24,"historical"
"277","PSEUMEN","tree","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"278","PYROASA","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,2,"historical"
"279","RHODALB","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"280","RIBELAC","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"281","SPIRLUC","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,0.100000001,"historical"
"282","TIARTRI","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,2,"historical"
"283","TSUGHET","tree","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"284","VACCMEM","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,1,"historical"
"285","VACCSCO","shrub","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,0,0,"historical"
"286","VALESIT","herb","NCBG_ESSFplots","00NCe95","jpstamp",2000,24,"Med-High",49.12585389,-120.8366702,1540,1,1,"historical"
"287","ABIEAMA","tree","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"288","ABIELAS","tree","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"289","ARNILAT","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"290","CHAMANG","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"291","CHIMUMB","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"292","CLINUNI","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,15,"historical"
"293","GOODOBL","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"294","LONIUTA","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"295","LUPIARC","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"296","ORTHSEC","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"297","PAXIMYR","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"298","PICEENG","tree","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,34,"historical"
"299","PSEUMEN","tree","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,2,"historical"
"300","PYROASA","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,2,"historical"
"301","RHODALB","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"302","RIBELAC","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,2,"historical"
"303","SPIRLUC","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"304","TIARTRI","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,27,"historical"
"305","TSUGHET","tree","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,1,2,"historical"
"306","VACCMEM","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"307","VACCSCO","shrub","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"308","VALESIT","herb","BEC-Vancouver","35079","BEC-Vancouver",1979,3,"Med-High",49.18056106,-120.9610977,770,0,0,"historical"
"309","ABIEAMA","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"310","ABIELAS","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,14.200000003,"historical"
"311","ARNILAT","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"312","CHAMANG","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"313","CHIMUMB","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"314","CLINUNI","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,15,"historical"
"315","GOODOBL","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"316","LONIUTA","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"317","LUPIARC","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"318","ORTHSEC","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"319","PAXIMYR","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,27,"historical"
"320","PICEENG","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,42,"historical"
"321","PSEUMEN","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"322","PYROASA","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"323","RHODALB","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"324","RIBELAC","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"325","SPIRLUC","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,2,"historical"
"326","TIARTRI","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"327","TSUGHET","tree","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,0.5,"historical"
"328","VACCMEM","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,42,"historical"
"329","VACCSCO","shrub","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,0,0,"historical"
"330","VALESIT","herb","BEC-Vancouver","35179","BEC-Vancouver",1979,3,"High",49.08110809,-120.8127975,1210,1,4,"historical"
"331","ABIEAMA","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"332","ABIELAS","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,10,"historical"
"333","ARNILAT","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"334","CHAMANG","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,0.200000003,"historical"
"335","CHIMUMB","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,2,"historical"
"336","CLINUNI","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"337","GOODOBL","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,0.5,"historical"
"338","LONIUTA","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,4,"historical"
"339","LUPIARC","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"340","ORTHSEC","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,4,"historical"
"341","PAXIMYR","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,27,"historical"
"342","PICEENG","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"343","PSEUMEN","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,68.699999809,"historical"
"344","PYROASA","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"345","RHODALB","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"346","RIBELAC","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"347","SPIRLUC","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,1,8,"historical"
"348","TIARTRI","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"349","TSUGHET","tree","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"350","VACCMEM","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"351","VACCSCO","shrub","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"352","VALESIT","herb","BEC-Vancouver","MP 291","BEC-Vancouver",1976,0,"Med-High",49.03950881,-120.8720016,1308,0,0,"historical"
"353","ABIEAMA","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"354","ABIELAS","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,5.599999979,"historical"
"355","ARNILAT","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"356","CHAMANG","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"357","CHIMUMB","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"358","CLINUNI","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"359","GOODOBL","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"360","LONIUTA","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,4,"historical"
"361","LUPIARC","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"362","ORTHSEC","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"363","PAXIMYR","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,15,"historical"
"364","PICEENG","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.699999988,"historical"
"365","PSEUMEN","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,18,"historical"
"366","PYROASA","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"367","RHODALB","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"368","RIBELAC","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"369","SPIRLUC","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,15,"historical"
"370","TIARTRI","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"371","TSUGHET","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"372","VACCMEM","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"373","VACCSCO","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,8,"historical"
"374","VALESIT","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"375","ABIEAMA","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"376","ABIELAS","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,13.899999916,"historical"
"377","ARNILAT","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,27,"historical"
"378","CHAMANG","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,0.200000003,"historical"
"379","CHIMUMB","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"380","CLINUNI","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"381","GOODOBL","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
