"","PlotNumber","ProjectID","Date","SiteSurveyor","Longitude","Latitude","Elevation","Species","Functional_group","Cover"
"215","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"RIBELAC","shrub",20
"216","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"VACCMEM","shrub",10
"217","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"LUPIARC","herb",0.100000001
"218","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"HERAMAX","herb",1
"219","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"RIBEACE","shrub",60
"220","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"SORBSIT","shrub",5
"221","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"ANAPMAR","herb",1
"222","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"GALIAPA","herb",1
"223","00NCe93","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8485222,49.13832844,1615,"ABIELAS","tree",4
"224","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"VACCSCO","shrub",15
"225","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"LONIUTA","shrub",3
"226","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"LUPIARC","herb",2
"227","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"GOODOBL","herb",0.100000001
"228","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"PICEENG","tree",21
"229","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"ABIELAS","tree",31
"230","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"VACCMEM","shrub",5
"231","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"ORTHSEC","herb",1
"232","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"PAXIMYR","shrub",3
"233","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"LONIINV","shrub",1
"234","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"SYMPFOL","herb",3
"235","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"VALESIT","herb",0.100000001
"236","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"ABIEAMA","tree",18
"237","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"RUBUPED","herb",10
"238","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"PINUCON","tree",21
"239","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"RIBEACE","shrub",0.100000001
"240","00NCe94","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8451718,49.1422333,1565,"RHODALB","shrub",3
"241","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"TIARTRI","herb",2
"242","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"ABIELAS","tree",22
"243","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"ORTHSEC","herb",3
"244","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"ABIEAMA","tree",8
"245","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"SPIRLUC","shrub",0.100000001
"246","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"CORNCAN","herb",10
"247","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"GOODOBL","herb",2
"248","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"VALESIT","herb",1
"249","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"LONIUTA","shrub",4
"250","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"PYROASA","herb",2
"251","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"RUBUPED","herb",25
"252","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"CHIMUMB","shrub",2
"253","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"VACCMEM","shrub",1
"254","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"PICEENG","tree",24
"255","00NCe95","NCBG_ESSFplots",2000-10-06,"jpstamp",-120.8366702,49.12585389,1540,"PAXIMYR","shrub",20
"256","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"PHLODIF","herb",3
"257","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"JUNICOM","shrub",13
"258","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"ARCTUVA","shrub",15
"259","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"RHODINT","herb",0.200000003
"260","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"POLEPUL","herb",0.100000001
"261","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"PINUALB","tree",5
"262","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"TONELYA","herb",0.200000003
"263","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"SAMBRAC","shrub",2
"264","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"VACCSCO","shrub",0.5
"265","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"LUPILEP","herb",0.100000001
"266","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"PENSDAV","shrub",5
"267","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"ACHIMIL","herb",0.200000003
"268","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"ANTEROS","herb",0.100000001
"269","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"MICROCC","herb",0.5
"270","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"ERIGAUR","herb",0.100000001
"271","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"EREMCAP","herb",5
"272","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"ABIELAS","tree",0.5
"273","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"DRYAHOO","shrub",10
"274","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"POTEGLU","herb",0.200000003
"275","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"SOLIMUL","herb",1
"276","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"SELADEN","herb",2
"277","114791","Alpine2007_BEC",2007-07-15,"whm",-120.7723007,49.1638298,2225,"CASTRHE","herb",0.5
"278","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"CASTPAR","herb",0.200000003
"279","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"CASSMER","shrub",1
"280","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"HIERGRA","herb",0.200000003
"281","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"VEROCUS","herb",0.5
"282","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"ANTELAN","herb",10
"283","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"SIBBPRO","shrub",0.200000003
"284","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"VACCSCO","shrub",20
"285","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"PINUALB","tree",0.5
"286","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"CASTRHE","herb",0.100000001
"287","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"LUETPEC","shrub",0.200000003
"288","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"SELADEN","herb",1
"289","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"PHLODIF","herb",0.5
"290","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"EREMCAP","herb",2
"291","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"PHYLEMP","shrub",0.5
"292","114792","Alpine2007_BEC",2007-07-14,"whm",-120.7787018,49.16588973,2225,"LUPIARC","herb",0.200000003
"293","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"LUPILEP","herb",6
"294","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"TONELYA","herb",0.100000001
"295","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"MICROCC","herb",0.200000003
"296","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"DRYAHOO","shrub",15
"297","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"STELLON","herb",0.200000003
"298","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"SAXIAUS","herb",0.100000001
"299","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"SALINIV","shrub",10
"300","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"BISTVIV","herb",0.200000003
"301","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"SILEACA","herb",0.100000001
"302","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"RHODINT","herb",0.200000003
"303","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"SELADEN","herb",1
"304","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"ERIGAUR","herb",0.100000001
"305","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"PINUALB","tree",0.200000003
"306","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"POTEUNI","herb",0.200000003
"307","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"ANTEALP","herb",0.200000003
"308","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"SAMBRAC","shrub",2
"309","114793","Alpine2007_BEC",2007-07-15,"whm",-120.7802963,49.16717147,2200,"PICEENG","tree",0.200000003
"310","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"ANTELAN","herb",5
"311","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"CASTPAR","herb",0.200000003
"312","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"ARNILAT","herb",1
"313","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"PEDIBRA","herb",0.200000003
"314","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"VACCSCO","shrub",0.5
"315","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"POTEFLA","herb",0.100000001
"316","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"SALINIV","shrub",0.5
"317","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"RANUESC","herb",0.100000001
"318","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"PHYLEMP","shrub",1
"319","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"VACCDEL","shrub",1
"320","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"ABIELAS","tree",0.200000003
"321","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"LUETPEC","shrub",1
"322","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"PICEENG","tree",0.5
"323","114794","Alpine2007_BEC",2007-07-15,"whm",-120.7815018,49.16852951,2145,"CASSMER","shrub",75
"324","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"EMPENIG","shrub",20
"325","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"CASSMER","shrub",1
"326","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"LUPIARC","herb",0.200000003
"327","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"PHYLEMP","shrub",0.200000003
"328","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"PINUALB","tree",0.200000003
"329","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"VEROCUS","herb",0.200000003
"330","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"POTEGLU","herb",0.5
"331","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"SIBBPRO","shrub",0.100000001
"332","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"HIERGRA","herb",0.200000003
"333","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"PHYLGLA","shrub",20
"334","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"PICEENG","tree",15
"335","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"ARNILAT","herb",0.100000001
"336","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"EREMCAP","herb",0.200000003
"337","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"ABIELAS","tree",0.5
"338","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"ANTEALP","herb",0.100000001
"339","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"ANTELAN","herb",3
"340","114795","Alpine2007_BEC",2007-07-15,"whm",-120.781601,49.16878128,2140,"SALICAS","shrub",5
"341","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"PHLODIF","herb",0.200000003
"342","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"DRABAUR","herb",0.200000003
"343","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"EPILANA","herb",0.100000001
"344","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"CASTPAR","herb",0.100000001
"345","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"VALESIT","herb",10
"346","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"VACCSCO","shrub",0.200000003
"347","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"VEROCUS","herb",2
"348","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"PULSOCC","herb",15
"349","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"RANUESC","herb",0.200000003
"350","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"VERAVIR","herb",0.100000001
"351","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"EPILCIL","herb",0.100000001
"352","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"SENEINT","herb",0.5
"353","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"LUPIARC","herb",3
"354","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"ARNIRYD","herb",0.100000001
"355","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"POTEFLA","herb",1
"356","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"SENETRI","herb",1
"357","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"EREMCAP","herb",0.200000003
"358","114796","Alpine2007_BEC",2007-07-15,"whm",-120.7848969,49.17169952,2100,"CLAYLAN","herb",5
"359","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ERIGAUR","herb",0.200000003
"360","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"PEDILAB","herb",0.200000003
"361","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"SELADEN","herb",0.5
"362","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"SILEPAR","herb",0.5
"363","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"AGOSAUR","herb",0.100000001
"364","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ANTEALP","herb",0.5
"365","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"PENSPRO","herb",0.200000003
"366","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ARNIPAR","herb",0.5
"367","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"LUPIARC","herb",2
"368","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ANTELAN","herb",3
"369","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ARNIRYD","herb",5
"370","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"DELPMEN","herb",0.200000003
"371","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"EREMCAP","herb",8
"372","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ERIGPER","herb",1
"373","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"PULSOCC","herb",0.5
"374","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"ACHIMIL","herb",1
"375","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"CASTRHE","herb",3
"376","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"VEROCUS","herb",0.5
"377","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"SENEINT","herb",6
"378","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"EPILANA","herb",0.200000003
"379","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"CLAYLAN","herb",1
"380","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"PHLODIF","herb",0.200000003
"381","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"MICROCC","herb",0.200000003
"382","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"POTEGLU","herb",2
"383","114797","Alpine2007_BEC",2007-07-15,"whm",-120.7894974,49.17219924,2125,"SEDULAN","herb",0.5
"384","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"ANTELAN","herb",8
"385","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"ERIGGLA","herb",0.100000001
"386","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"SILEPAR","herb",0.5
"387","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"PINUALB","tree",2
"388","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"LUPIARC","herb",2
"389","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"HIERGRA","herb",0.5
"390","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"PHLODIF","herb",0.100000001
"391","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"LUETPEC","shrub",4
"392","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"VACCCAE","shrub",20
"393","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"LUPILEP","herb",0.100000001
"394","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"VACCSCO","shrub",10
"395","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"PULSOCC","herb",0.100000001
"396","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"PEDIBRA","herb",0.5
"397","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"ABIELAS","tree",31
"398","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"POTEFLA","herb",0.5
"399","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"PICEENG","tree",6
"400","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"VACCMEM","shrub",5
"401","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"EREMCAP","herb",7
"402","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"VACCDEL","shrub",15
"403","02-3085","BC Parks Manning TEM",2019-10-29,"HAK EAC",-120.7638931,49.14056015,2044,"ARNILAT","herb",2
"404","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"LUPILEP","herb",0.100000001
"405","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"VEROCUS","herb",5
"406","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"EREMCAP","herb",5
"407","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"PHYLEMP","shrub",8
"408","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"ERIGGLA","herb",0.100000001
"409","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"LUETPEC","shrub",10
"410","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"PENSDAV","shrub",1
"411","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"ERIGAUR","herb",0.100000001
"412","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"LUPIARC","herb",1
"413","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"JUNICOM","shrub",2
"414","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"VACCSCO","shrub",5
"415","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"CASTMIN","herb",0.5
"416","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"ABIELAS","tree",27
"417","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"HIERGRA","herb",0.5
"418","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"PINUALB","tree",1
"419","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"ANTELAN","herb",8
"420","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"CASSMER","shrub",25
"421","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"CASTPAR","herb",0.5
"422","02-3089","BC Parks Manning TEM",2019-08-15,"HAK EAC GH",-120.7567673,49.14989852,2136,"ARNILAT","herb",2
"423","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"PSEUMEN","tree",2
"424","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"PROSHOO","herb",2
"425","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"RUBUSPE","shrub",4
"426","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"MAIASTE","herb",15
"427","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"THUJPLI","tree",16.200000003
"428","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"TIARTRI","herb",27
"429","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"CLINUNI","herb",15
"430","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"STREAMP","herb",2
"431","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"GYMNDRY","herb",27
"432","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"RIBELAC","shrub",2
"433","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"OSMOBER","herb",2
"434","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"ROSAGYM","shrub",0.200000003
"435","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"OPLOHOR","shrub",42
"436","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"TSUGHET","tree",2
"437","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"ASARCAU","herb",0.200000003
"438","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"STRELAN","herb",2
"439","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"ACTARUB","herb",2
"440","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"GALITRF","herb",4
"441","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"EQUIHYE","herb",0.5
"442","35079","BEC-Vancouver",1979-08-15,NA,-120.9610977,49.18056106,770,"PICEENG","tree",34
