"","PlotNumber","ProjectID","Elevation","Year","SiteSurveyor","Species","Cover","present"
"309","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","RHODALB",0,0
"310","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","RIBEACE",0,0
"311","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","RIBELAC",0,0
"312","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","RUBUPAR",0,0
"313","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","RUBUPED",0,0
"314","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","SORBSCO",0,0
"315","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","SORBSIT",0,0
"316","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","SPIRLUC",0,0
"317","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","THALOCC",0,0
"318","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","THUJPLI",0,0
"319","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","TIARTRI",0,0
"320","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","TSUGHET",0,0
"321","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","VACCMEM",0,0
"322","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","VACCSCO",0,0
"323","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","VALESIT",10,1
"324","00NCe84","NCBG_ESSFplots",685,2000,"jpstamp","VERAVIR",0.100000001,1
"325","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","ABIEAMA",0,0
"326","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","ABIELAS",0,0
"327","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","AMELALN",0,0
"328","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","ARNILAT",0,0
"329","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","CHAMANG",0,0
"330","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","CHIMUMB",0,0
"331","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","CLINUNI",0,0
"332","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","CORNCAN",0,0
"333","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","GOODOBL",0,0
"334","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","HERAMAX",15,1
"335","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","LINNBOR",0,0
"336","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","LONIUTA",0,0
"337","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","LUPIARC",4,1
"338","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","ORTHSEC",0,0
"339","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","PAXIMYR",0,0
"340","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","PHLODIF",0,0
"341","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","PICEENE",0,0
"342","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","PINUCON",0,0
"343","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","PSEUMEN",0,0
"344","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","PYROASA",0,0
"345","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","RHODALB",0,0
"346","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","RIBEACE",4,1
"347","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","RIBELAC",0,0
"348","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","RUBUPAR",0,0
"349","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","RUBUPED",0,0
"350","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","SORBSCO",0,0
"351","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","SORBSIT",1,1
"352","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","SPIRLUC",0,0
"353","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","THALOCC",1,1
"354","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","THUJPLI",0,0
"355","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","TIARTRI",0,0
"356","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","TSUGHET",0,0
"357","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","VACCMEM",0,0
"358","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","VACCSCO",0,0
"359","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","VALESIT",0,0
"360","00NCe85","NCBG_ESSFplots",1705,2000,"jpstamp","VERAVIR",15,1
"361","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","ABIEAMA",0,0
"362","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","ABIELAS",30,1
"363","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","AMELALN",0,0
"364","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","ARNILAT",2,1
"365","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","CHAMANG",0,0
"366","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","CHIMUMB",0,0
"367","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","CLINUNI",0,0
"368","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","CORNCAN",0,0
"369","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","GOODOBL",0,0
"370","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","HERAMAX",0,0
"371","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","LINNBOR",0,0
"372","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","LONIUTA",0,0
"373","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","LUPIARC",2,1
"374","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","ORTHSEC",0,0
"375","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","PAXIMYR",0,0
"376","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","PHLODIF",0,0
"377","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","PICEENE",4,1
"378","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","PINUCON",0,0
"379","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","PSEUMEN",0,0
"380","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","PYROASA",0,0
"381","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","RHODALB",0,0
"382","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","RIBEACE",10,1
"383","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","RIBELAC",0,0
"384","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","RUBUPAR",0,0
"385","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","RUBUPED",0,0
"386","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","SORBSCO",0,0
"387","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","SORBSIT",2,1
"388","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","SPIRLUC",0,0
"389","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","THALOCC",0,0
"390","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","THUJPLI",0,0
"391","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","TIARTRI",0,0
"392","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","TSUGHET",0,0
"393","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","VACCMEM",38,1
"394","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","VACCSCO",0,0
"395","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","VALESIT",25,1
"396","00NCe86","NCBG_ESSFplots",1745,2000,"jpstamp","VERAVIR",0,0
"397","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","ABIEAMA",0,0
"398","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","ABIELAS",12,1
"399","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","AMELALN",0,0
"400","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","ARNILAT",0,0
"401","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","CHAMANG",0,0
"402","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","CHIMUMB",0,0
"403","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","CLINUNI",0,0
"404","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","CORNCAN",0,0
"405","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","GOODOBL",0,0
"406","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","HERAMAX",0,0
"407","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","LINNBOR",0,0
"408","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","LONIUTA",0,0
"409","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","LUPIARC",10,1
"410","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","ORTHSEC",0,0
"411","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","PAXIMYR",0,0
"412","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","PHLODIF",0,0
"413","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","PICEENE",1,1
"414","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","PINUCON",0,0
"415","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","PSEUMEN",0,0
"416","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","PYROASA",0,0
"417","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","RHODALB",45,1
"418","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","RIBEACE",15,1
"419","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","RIBELAC",0,0
"420","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","RUBUPAR",0,0
"421","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","RUBUPED",0,0
"422","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","SORBSCO",0,0
"423","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","SORBSIT",2,1
"424","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","SPIRLUC",0,0
"425","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","THALOCC",0,0
"426","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","THUJPLI",0,0
"427","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","TIARTRI",0,0
"428","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","TSUGHET",0,0
"429","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","VACCMEM",25,1
"430","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","VACCSCO",8,1
"431","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","VALESIT",3,1
"432","00NCe89","NCBG_ESSFplots",1725,2000,"jpstamp","VERAVIR",0,0
"433","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","ABIEAMA",15,1
"434","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","ABIELAS",27,1
"435","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","AMELALN",0,0
"436","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","ARNILAT",0,0
"437","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","CHAMANG",0.100000001,1
"438","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","CHIMUMB",0,0
"439","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","CLINUNI",0,0
"440","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","CORNCAN",0,0
"441","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","GOODOBL",0,0
"442","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","HERAMAX",6,1
"443","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","LINNBOR",0,0
"444","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","LONIUTA",2,1
"445","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","LUPIARC",0,0
"446","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","ORTHSEC",2,1
"447","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","PAXIMYR",0,0
"448","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","PHLODIF",0,0
"449","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","PICEENE",40,1
"450","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","PINUCON",0,0
"451","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","PSEUMEN",0,0
"452","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","PYROASA",0,0
"453","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","RHODALB",0,0
"454","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","RIBEACE",1,1
"455","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","RIBELAC",5,1
"456","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","RUBUPAR",8,1
"457","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","RUBUPED",25,1
"458","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","SORBSCO",0,0
"459","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","SORBSIT",1,1
"460","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","SPIRLUC",0,0
"461","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","THALOCC",4,1
"462","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","THUJPLI",0,0
"463","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","TIARTRI",15,1
"464","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","TSUGHET",0,0
"465","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","VACCMEM",15,1
"466","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","VACCSCO",0,0
"467","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","VALESIT",18,1
"468","00NCe90","NCBG_ESSFplots",1325,2000,"jpstamp","VERAVIR",0,0
"469","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","ABIEAMA",3,1
"470","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","ABIELAS",6,1
"471","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","AMELALN",8,1
"472","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","ARNILAT",0,0
"473","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","CHAMANG",0,0
"474","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","CHIMUMB",1,1
"475","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","CLINUNI",5,1
"476","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","CORNCAN",1,1
"477","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","GOODOBL",0,0
"478","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","HERAMAX",0,0
"479","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","LINNBOR",0,0
"480","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","LONIUTA",2,1
"481","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","LUPIARC",8,1
"482","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","ORTHSEC",2,1
"483","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","PAXIMYR",10,1
"484","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","PHLODIF",0,0
"485","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","PICEENE",2,1
"486","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","PINUCON",21,1
"487","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","PSEUMEN",8,1
"488","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","PYROASA",0.100000001,1
"489","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","RHODALB",3,1
"490","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","RIBEACE",0,0
"491","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","RIBELAC",0,0
"492","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","RUBUPAR",1,1
"493","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","RUBUPED",0,0
"494","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","SORBSCO",0,0
"495","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","SORBSIT",0,0
"496","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","SPIRLUC",10,1
"497","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","THALOCC",0,0
"498","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","THUJPLI",2,1
"499","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","TIARTRI",0,0
"500","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","TSUGHET",4,1
"501","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","VACCMEM",15,1
"502","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","VACCSCO",15,1
"503","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","VALESIT",0,0
"504","00NCe91","NCBG_ESSFplots",1450,2000,"jpstamp","VERAVIR",0,0
"505","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","ABIEAMA",7,1
"506","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","ABIELAS",5,1
"507","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","AMELALN",3,1
"508","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","ARNILAT",0,0
"509","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","CHAMANG",0,0
"510","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","CHIMUMB",0,0
"511","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","CLINUNI",0,0
"512","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","CORNCAN",0,0
"513","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","GOODOBL",0,0
"514","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","HERAMAX",0,0
"515","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","LINNBOR",0,0
"516","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","LONIUTA",4,1
"517","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","LUPIARC",0,0
"518","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","ORTHSEC",0,0
"519","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","PAXIMYR",25,1
"520","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","PHLODIF",0,0
"521","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","PICEENE",5,1
"522","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","PINUCON",28.100000024,1
"523","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","PSEUMEN",0,0
"524","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","PYROASA",0,0
"525","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","RHODALB",0,0
"526","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","RIBEACE",0.100000001,1
"527","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","RIBELAC",0,0
"528","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","RUBUPAR",0,0
"529","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","RUBUPED",0,0
"530","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","SORBSCO",0,0
"531","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","SORBSIT",1,1
"532","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","SPIRLUC",8,1
"533","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","THALOCC",0,0
"534","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","THUJPLI",0,0
"535","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","TIARTRI",0,0
"536","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","TSUGHET",0,0
"537","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","VACCMEM",10,1
"538","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","VACCSCO",0,0
"539","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","VALESIT",0,0
"540","00NCe92","NCBG_ESSFplots",1665,2000,"jpstamp","VERAVIR",0,0
"541","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","ABIEAMA",0,0
"542","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","ABIELAS",4,1
"543","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","AMELALN",0,0
"544","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","ARNILAT",0,0
"545","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","CHAMANG",8,1
"546","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","CHIMUMB",0,0
"547","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","CLINUNI",0,0
"548","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","CORNCAN",0,0
"549","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","GOODOBL",0,0
"550","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","HERAMAX",1,1
"551","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","LINNBOR",0,0
"552","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","LONIUTA",0,0
"553","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","LUPIARC",0.100000001,1
"554","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","ORTHSEC",0,0
"555","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","PAXIMYR",0,0
"556","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","PHLODIF",0,0
"557","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","PICEENE",11,1
"558","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","PINUCON",0,0
"559","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","PSEUMEN",0,0
"560","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","PYROASA",0,0
"561","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","RHODALB",0,0
"562","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","RIBEACE",60,1
"563","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","RIBELAC",20,1
"564","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","RUBUPAR",0,0
"565","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","RUBUPED",2,1
"566","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","SORBSCO",0,0
"567","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","SORBSIT",5,1
"568","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","SPIRLUC",0,0
"569","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","THALOCC",0,0
"570","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","THUJPLI",0,0
"571","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","TIARTRI",0,0
"572","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","TSUGHET",0,0
"573","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","VACCMEM",10,1
"574","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","VACCSCO",0,0
"575","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","VALESIT",1,1
"576","00NCe93","NCBG_ESSFplots",1615,2000,"jpstamp","VERAVIR",2,1
"577","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","ABIEAMA",18,1
"578","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","ABIELAS",31,1
"579","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","AMELALN",0,0
"580","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","ARNILAT",0,0
"581","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","CHAMANG",0,0
"582","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","CHIMUMB",0,0
"583","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","CLINUNI",0,0
"584","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","CORNCAN",0,0
"585","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","GOODOBL",0.100000001,1
"586","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","HERAMAX",0,0
"587","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","LINNBOR",0,0
"588","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","LONIUTA",3,1
"589","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","LUPIARC",2,1
"590","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","ORTHSEC",1,1
"591","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","PAXIMYR",3,1
"592","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","PHLODIF",0,0
"593","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","PICEENE",21,1
"594","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","PINUCON",21,1
"595","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","PSEUMEN",0,0
"596","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","PYROASA",0,0
"597","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","RHODALB",3,1
"598","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","RIBEACE",0.100000001,1
"599","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","RIBELAC",0,0
"600","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","RUBUPAR",0,0
"601","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","RUBUPED",10,1
"602","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","SORBSCO",0,0
"603","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","SORBSIT",0,0
"604","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","SPIRLUC",0,0
"605","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","THALOCC",0,0
"606","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","THUJPLI",0,0
"607","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","TIARTRI",0,0
"608","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","TSUGHET",0,0
"609","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","VACCMEM",5,1
"610","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","VACCSCO",15,1
"611","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","VALESIT",0.100000001,1
"612","00NCe94","NCBG_ESSFplots",1565,2000,"jpstamp","VERAVIR",0,0
"613","00NCe95","NCBG_ESSFplots",1540,2000,"jpstamp","ABIEAMA",8,1
"614","00NCe95","NCBG_ESSFplots",1540,2000,"jpstamp","ABIELAS",22,1
"615","00NCe95","NCBG_ESSFplots",1540,2000,"jpstamp","AMELALN",0,0
"616","00NCe95","NCBG_ESSFplots",1540,2000,"jpstamp","ARNILAT",0,0
"617","00NCe95","NCBG_ESSFplots",1540,2000,"jpstamp","CHAMANG",0,0
