"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","Species","Cover","present","Functional_group","YearsSinceStart","RelocationConfidence"
"205","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"206","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","TIARTRI",0,0,"herb",24,NA
"207","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"208","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VACCMEM",15,1,"shrub",24,NA
"209","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VACCSCO",8,1,"shrub",24,NA
"210","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VALESIT",5,1,"herb",24,NA
"211","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ABIEAMA",0,0,"tree",24,NA
"212","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ABIELAS",0,0,"tree",24,NA
"213","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","AMELALN",0,0,"shrub",24,NA
"214","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ARNILAT",0,0,"herb",24,NA
"215","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CHAMANG",0,0,"herb",24,NA
"216","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CHIMUMB",0,0,"shrub",24,NA
"217","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CLINUNI",0,0,"herb",24,NA
"218","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CORNCAN",0,0,"herb",24,NA
"219","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"220","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","LONIUTA",0,0,"shrub",24,NA
"221","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","LUPIARC",15,1,"herb",24,NA
"222","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ORTHSEC",0,0,"herb",24,NA
"223","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PAXIMYR",0,0,"shrub",24,NA
"224","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PICEENG",0,0,"tree",24,NA
"225","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PINUCON",0,0,"tree",24,NA
"226","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PSEUMEN",0,0,"tree",24,NA
"227","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PYROASA",0,0,"herb",24,NA
"228","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RHODALB",0,0,"shrub",24,NA
"229","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RIBEACE",0,0,"shrub",24,NA
"230","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RIBELAC",0,0,"shrub",24,NA
"231","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RUBUPAR",0,0,"shrub",24,NA
"232","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RUBUPED",0,0,"herb",24,NA
"233","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","SORBSCO",0,0,"shrub",24,NA
"234","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","SORBSIT",0,0,"shrub",24,NA
"235","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"236","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","TIARTRI",0,0,"herb",24,NA
"237","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"238","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VACCMEM",0,0,"shrub",24,NA
"239","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VACCSCO",0,0,"shrub",24,NA
"240","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VALESIT",20,1,"herb",24,NA
"241","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ABIEAMA",0,0,"tree",24,NA
"242","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ABIELAS",7,1,"tree",24,NA
"243","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","AMELALN",0,0,"shrub",24,NA
"244","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ARNILAT",0,0,"herb",24,NA
"245","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CHAMANG",0,0,"herb",24,NA
"246","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CHIMUMB",0,0,"shrub",24,NA
"247","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CLINUNI",0,0,"herb",24,NA
"248","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CORNCAN",0,0,"herb",24,NA
"249","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"250","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","LONIUTA",0,0,"shrub",24,NA
"251","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","LUPIARC",0,0,"herb",24,NA
"252","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ORTHSEC",0,0,"herb",24,NA
"253","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PAXIMYR",0,0,"shrub",24,NA
"254","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PICEENG",0,0,"tree",24,NA
"255","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PINUCON",0,0,"tree",24,NA
"256","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PSEUMEN",0,0,"tree",24,NA
"257","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PYROASA",0,0,"herb",24,NA
"258","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RHODALB",0,0,"shrub",24,NA
"259","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RIBEACE",0,0,"shrub",24,NA
"260","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RIBELAC",0,0,"shrub",24,NA
"261","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RUBUPAR",0,0,"shrub",24,NA
"262","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RUBUPED",0,0,"herb",24,NA
"263","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","SORBSCO",0,0,"shrub",24,NA
"264","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","SORBSIT",0,0,"shrub",24,NA
"265","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"266","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","TIARTRI",0,0,"herb",24,NA
"267","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"268","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VACCMEM",0,0,"shrub",24,NA
"269","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VACCSCO",0,0,"shrub",24,NA
"270","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VALESIT",10,1,"herb",24,NA
"271","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ABIEAMA",0,0,"tree",24,NA
"272","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ABIELAS",0,0,"tree",24,NA
"273","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","AMELALN",0,0,"shrub",24,NA
"274","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ARNILAT",0,0,"herb",24,NA
"275","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CHAMANG",0,0,"herb",24,NA
"276","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CHIMUMB",0,0,"shrub",24,NA
"277","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CLINUNI",0,0,"herb",24,NA
"278","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CORNCAN",0,0,"herb",24,NA
"279","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"280","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","LONIUTA",0,0,"shrub",24,NA
"281","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","LUPIARC",4,1,"herb",24,NA
"282","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ORTHSEC",0,0,"herb",24,NA
"283","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PAXIMYR",0,0,"shrub",24,NA
"284","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PICEENG",0,0,"tree",24,NA
"285","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PINUCON",0,0,"tree",24,NA
"286","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PSEUMEN",0,0,"tree",24,NA
"287","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PYROASA",0,0,"herb",24,NA
"288","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RHODALB",0,0,"shrub",24,NA
"289","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RIBEACE",4,1,"shrub",24,NA
"290","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RIBELAC",0,0,"shrub",24,NA
"291","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RUBUPAR",0,0,"shrub",24,NA
"292","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RUBUPED",0,0,"herb",24,NA
"293","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","SORBSCO",0,0,"shrub",24,NA
"294","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","SORBSIT",1,1,"shrub",24,NA
"295","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"296","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","TIARTRI",0,0,"herb",24,NA
"297","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"298","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VACCMEM",0,0,"shrub",24,NA
"299","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VACCSCO",0,0,"shrub",24,NA
"300","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VALESIT",0,0,"herb",24,NA
"301","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ABIEAMA",0,0,"tree",24,NA
"302","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ABIELAS",30,1,"tree",24,NA
"303","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","AMELALN",0,0,"shrub",24,NA
"304","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ARNILAT",2,1,"herb",24,NA
"305","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CHAMANG",0,0,"herb",24,NA
"306","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CHIMUMB",0,0,"shrub",24,NA
"307","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CLINUNI",0,0,"herb",24,NA
"308","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CORNCAN",0,0,"herb",24,NA
"309","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"310","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","LONIUTA",0,0,"shrub",24,NA
"311","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","LUPIARC",2,1,"herb",24,NA
"312","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ORTHSEC",0,0,"herb",24,NA
"313","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PAXIMYR",0,0,"shrub",24,NA
"314","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PICEENG",4,1,"tree",24,NA
"315","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PINUCON",0,0,"tree",24,NA
"316","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PSEUMEN",0,0,"tree",24,NA
"317","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PYROASA",0,0,"herb",24,NA
"318","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RHODALB",0,0,"shrub",24,NA
"319","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RIBEACE",10,1,"shrub",24,NA
"320","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RIBELAC",0,0,"shrub",24,NA
"321","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RUBUPAR",0,0,"shrub",24,NA
"322","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RUBUPED",0,0,"herb",24,NA
"323","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","SORBSCO",0,0,"shrub",24,NA
"324","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","SORBSIT",2,1,"shrub",24,NA
"325","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"326","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","TIARTRI",0,0,"herb",24,NA
"327","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"328","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VACCMEM",38,1,"shrub",24,NA
"329","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VACCSCO",0,0,"shrub",24,NA
"330","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VALESIT",25,1,"herb",24,NA
"331","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ABIEAMA",0,0,"tree",24,NA
"332","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ABIELAS",12,1,"tree",24,NA
"333","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","AMELALN",0,0,"shrub",24,NA
"334","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ARNILAT",0,0,"herb",24,NA
"335","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CHAMANG",0,0,"herb",24,NA
"336","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CHIMUMB",0,0,"shrub",24,NA
"337","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CLINUNI",0,0,"herb",24,NA
"338","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CORNCAN",0,0,"herb",24,NA
"339","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"340","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","LONIUTA",0,0,"shrub",24,NA
"341","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","LUPIARC",10,1,"herb",24,NA
"342","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ORTHSEC",0,0,"herb",24,NA
"343","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PAXIMYR",0,0,"shrub",24,NA
"344","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PICEENG",1,1,"tree",24,NA
"345","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PINUCON",0,0,"tree",24,NA
"346","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PSEUMEN",0,0,"tree",24,NA
"347","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PYROASA",0,0,"herb",24,NA
"348","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RHODALB",45,1,"shrub",24,NA
"349","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RIBEACE",15,1,"shrub",24,NA
"350","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RIBELAC",0,0,"shrub",24,NA
"351","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RUBUPAR",0,0,"shrub",24,NA
"352","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RUBUPED",0,0,"herb",24,NA
"353","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","SORBSCO",0,0,"shrub",24,NA
"354","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","SORBSIT",2,1,"shrub",24,NA
"355","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"356","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","TIARTRI",0,0,"herb",24,NA
"357","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"358","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","VACCMEM",25,1,"shrub",24,NA
"359","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","VACCSCO",8,1,"shrub",24,NA
"360","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","VALESIT",3,1,"herb",24,NA
"361","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","ABIEAMA",15,1,"tree",24,NA
"362","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","ABIELAS",27,1,"tree",24,NA
"363","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","AMELALN",0,0,"shrub",24,NA
"364","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","ARNILAT",0,0,"herb",24,NA
"365","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","CHAMANG",0.100000001,1,"herb",24,NA
"366","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","CHIMUMB",0,0,"shrub",24,NA
"367","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","CLINUNI",0,0,"herb",24,NA
"368","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","CORNCAN",0,0,"herb",24,NA
"369","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"370","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","LONIUTA",2,1,"shrub",24,NA
"371","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","LUPIARC",0,0,"herb",24,NA
"372","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","ORTHSEC",2,1,"herb",24,NA
"373","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","PAXIMYR",0,0,"shrub",24,NA
"374","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","PICEENG",40,1,"tree",24,NA
"375","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","PINUCON",0,0,"tree",24,NA
"376","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","PSEUMEN",0,0,"tree",24,NA
"377","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","PYROASA",0,0,"herb",24,NA
"378","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","RHODALB",0,0,"shrub",24,NA
"379","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","RIBEACE",1,1,"shrub",24,NA
"380","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","RIBELAC",5,1,"shrub",24,NA
"381","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","RUBUPAR",8,1,"shrub",24,NA
"382","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","RUBUPED",25,1,"herb",24,NA
"383","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","SORBSCO",0,0,"shrub",24,NA
"384","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","SORBSIT",1,1,"shrub",24,NA
"385","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","SPIRLUC",0,0,"shrub",24,NA
"386","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","TIARTRI",15,1,"herb",24,NA
"387","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","TSUGHET",0,0,"tree",24,NA
"388","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","VACCMEM",15,1,"shrub",24,NA
"389","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","VACCSCO",0,0,"shrub",24,NA
"390","00NCe90","NCBG_ESSFplots",49.06442921,-120.8922135,1325,2000,"jpstamp","VALESIT",18,1,"herb",24,NA
"391","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","ABIEAMA",3,1,"tree",24,NA
"392","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","ABIELAS",6,1,"tree",24,NA
"393","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","AMELALN",8,1,"shrub",24,NA
"394","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","ARNILAT",0,0,"herb",24,NA
"395","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","CHAMANG",0,0,"herb",24,NA
"396","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","CHIMUMB",1,1,"shrub",24,NA
"397","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","CLINUNI",5,1,"herb",24,NA
"398","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","CORNCAN",1,1,"herb",24,NA
"399","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","GOODOBL",0,0,"herb",24,NA
"400","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","LONIUTA",2,1,"shrub",24,NA
"401","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","LUPIARC",8,1,"herb",24,NA
"402","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","ORTHSEC",2,1,"herb",24,NA
"403","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","PAXIMYR",10,1,"shrub",24,NA
"404","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","PICEENG",2,1,"tree",24,NA
"405","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","PINUCON",21,1,"tree",24,NA
"406","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","PSEUMEN",8,1,"tree",24,NA
"407","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","PYROASA",0.100000001,1,"herb",24,NA
"408","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","RHODALB",3,1,"shrub",24,NA
"409","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","RIBEACE",0,0,"shrub",24,NA
"410","00NCe91","NCBG_ESSFplots",49.11667802,-120.8651929,1450,2000,"jpstamp","RIBELAC",0,0,"shrub",24,NA
