"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","Cover","present","Functional_group"
"398","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","SORBSIT",15.25,1,"shrub"
"399","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","SPIRLUC",0,0,"shrub"
"400","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","THALOCC",0,0,"herb"
"401","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","THUJPLI",0,0,"tree"
"402","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","TIARTRI",2.3,1,"herb"
"403","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","TSUGHET",0,0,"tree"
"404","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","VACCMEM",21.25,1,"shrub"
"405","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","VACCSCO",0,0,"shrub"
"406","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","VALESIT",6.5,1,"herb"
"407","00NCe86","NCBG_ESSFplots",49.04066599,-120.980006,1737.692017,2025,"jpstamp","Low","VERAVIR",0.9,1,"herb"
"408","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","ABIEAMA",81.75,1,"tree"
"409","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","ABIELAS",0.5,1,"tree"
"410","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","AMELALN",0,0,"shrub"
"411","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","ARNILAT",0.125,1,"herb"
"412","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","CHAMANG",0,0,"herb"
"413","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","CHIMUMB",0,0,"shrub"
"414","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","CLINUNI",0,0,"herb"
"415","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","CORNCAN",0,0,"herb"
"416","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","FRAGVIR",0,0,"herb"
"417","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","GOODOBL",0,0,"herb"
"418","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","HERAMAX",0,0,"herb"
"419","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","LINNBOR",0,0,"shrub"
"420","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","LONIUTA",0,0,"shrub"
"421","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","LUPIARC",0,0,"herb"
"422","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","ORTHSEC",1.75,1,"herb"
"423","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","PAXIMYR",0,0,"shrub"
"424","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","PHLODIF",0,0,"herb"
"425","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","PICEENG",0,0,"tree"
"426","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","PINUCON",0,0,"tree"
"427","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","PSEUMEN",0,0,"tree"
"428","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","PYROASA",0,0,"herb"
"429","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","RHODALB",20.75,1,"shrub"
"430","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","RIBEACE",0.05,1,"shrub"
"431","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","RIBELAC",0.025,1,"shrub"
"432","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","RUBUPAR",0,0,"shrub"
"433","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","RUBUPED",1.95,1,"herb"
"434","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","SORBSCO",0,0,"shrub"
"435","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","SORBSIT",0.45,1,"shrub"
"436","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","SPIRLUC",0,0,"shrub"
"437","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","THALOCC",0,0,"herb"
"438","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","THUJPLI",0,0,"tree"
"439","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","TIARTRI",0.775,1,"herb"
"440","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","TSUGHET",0,0,"tree"
"441","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","VACCMEM",16.25,1,"shrub"
"442","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","VACCSCO",0,0,"shrub"
"443","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","VALESIT",2,1,"herb"
"444","00NCe89","NCBG_ESSFplots",49.05130598,-120.915291,1709.093506,2025,"jpstamp","Low","VERAVIR",0.5,1,"herb"
"445","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","ABIEAMA",17.25,1,"tree"
"446","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","ABIELAS",13.75,1,"tree"
"447","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","AMELALN",0,0,"shrub"
"448","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","ARNILAT",0,0,"herb"
"449","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","CHAMANG",0,0,"herb"
"450","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","CHIMUMB",0,0,"shrub"
"451","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","CLINUNI",0.25,1,"herb"
"452","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","CORNCAN",0,0,"herb"
"453","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","FRAGVIR",0,0,"herb"
"454","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","GOODOBL",0.025,1,"herb"
"455","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","HERAMAX",0.125,1,"herb"
"456","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","LINNBOR",0,0,"shrub"
"457","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","LONIUTA",4,1,"shrub"
"458","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","LUPIARC",0,0,"herb"
"459","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","ORTHSEC",2,1,"herb"
"460","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","PAXIMYR",0,0,"shrub"
"461","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","PHLODIF",0,0,"herb"
"462","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","PICEENG",21.25,1,"tree"
"463","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","PINUCON",0,0,"tree"
"464","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","PSEUMEN",0.1,1,"tree"
"465","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","PYROASA",0,0,"herb"
"466","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","RHODALB",12.75,1,"shrub"
"467","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","RIBEACE",0.125,1,"shrub"
"468","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","RIBELAC",1.35,1,"shrub"
"469","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","RUBUPAR",0,0,"shrub"
"470","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","RUBUPED",9.25,1,"herb"
"471","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","SORBSCO",0.25,1,"shrub"
"472","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","SORBSIT",0.375,1,"shrub"
"473","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","SPIRLUC",0,0,"shrub"
"474","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","THALOCC",0.075,1,"herb"
"475","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","THUJPLI",0,0,"tree"
"476","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","TIARTRI",2,1,"herb"
"477","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","TSUGHET",0.25,1,"tree"
"478","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","VACCMEM",11.75,1,"shrub"
"479","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","VACCSCO",0,0,"shrub"
"480","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","VALESIT",2.25,1,"herb"
"481","00NCe90","NCBG_ESSFplots",49.06443497,-120.892217,1385.609375,2025,"jpstamp","High","VERAVIR",0.15,1,"herb"
"482","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","ABIEAMA",0.5,1,"tree"
"483","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","ABIELAS",37.75,1,"tree"
"484","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","AMELALN",1.625,1,"shrub"
"485","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","ARNILAT",0,0,"herb"
"486","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","CHAMANG",0.15,1,"herb"
"487","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","CHIMUMB",0.675,1,"shrub"
"488","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","CLINUNI",4.65,1,"herb"
"489","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","CORNCAN",1.5,1,"herb"
"490","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","FRAGVIR",0.125,1,"herb"
"491","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","GOODOBL",0.075,1,"herb"
"492","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","HERAMAX",0,0,"herb"
"493","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","LINNBOR",0,0,"shrub"
"494","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","LONIUTA",2.5,1,"shrub"
"495","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","LUPIARC",1.1,1,"herb"
"496","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","ORTHSEC",0.225,1,"herb"
"497","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","PAXIMYR",14,1,"shrub"
"498","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","PHLODIF",0,0,"herb"
"499","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","PICEENG",12.375,1,"tree"
"500","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","PINUCON",4,1,"tree"
"501","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","PSEUMEN",0,0,"tree"
"502","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","PYROASA",0,0,"herb"
"503","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","RHODALB",1.75,1,"shrub"
"504","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","RIBEACE",0,0,"shrub"
"505","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","RIBELAC",0,0,"shrub"
"506","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","RUBUPAR",0.075,1,"shrub"
"507","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","RUBUPED",0.125,1,"herb"
"508","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","SORBSCO",0.3,1,"shrub"
"509","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","SORBSIT",0,0,"shrub"
"510","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","SPIRLUC",3.25,1,"shrub"
"511","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","THALOCC",0,0,"herb"
"512","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","THUJPLI",0.25,1,"tree"
"513","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","TIARTRI",0,0,"herb"
"514","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","TSUGHET",2.75,1,"tree"
"515","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","VACCMEM",12.5,1,"shrub"
"516","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","VACCSCO",17.75,1,"shrub"
"517","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","VALESIT",0,0,"herb"
"518","00NCe91","NCBG_ESSFplots",49.11670502,-120.865515,1343.834229,2025,"jpstamp","Med-High","VERAVIR",0,0,"herb"
"519","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","ABIEAMA",0,0,"tree"
"520","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","ABIELAS",15.1,1,"tree"
"521","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","AMELALN",12.5,1,"shrub"
"522","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","ARNILAT",0,0,"herb"
"523","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","CHAMANG",0,0,"herb"
"524","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","CHIMUMB",0,0,"shrub"
"525","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","CLINUNI",0,0,"herb"
"526","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","CORNCAN",0,0,"herb"
"527","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","FRAGVIR",0.55,1,"herb"
"528","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","GOODOBL",0,0,"herb"
"529","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","HERAMAX",0,0,"herb"
"530","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","LINNBOR",0,0,"shrub"
"531","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","LONIUTA",3,1,"shrub"
"532","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","LUPIARC",0.2,1,"herb"
"533","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","ORTHSEC",0,0,"herb"
"534","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","PAXIMYR",16,1,"shrub"
"535","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","PHLODIF",2.125,1,"herb"
"536","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","PICEENG",0,0,"tree"
"537","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","PINUCON",0.25,1,"tree"
"538","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","PSEUMEN",0.125,1,"tree"
"539","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","PYROASA",0,0,"herb"
"540","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","RHODALB",0,0,"shrub"
"541","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","RIBEACE",0,0,"shrub"
"542","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","RIBELAC",0.5,1,"shrub"
"543","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","RUBUPAR",0,0,"shrub"
"544","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","RUBUPED",0,0,"herb"
"545","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","SORBSCO",3.625,1,"shrub"
"546","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","SORBSIT",0,0,"shrub"
"547","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","SPIRLUC",3.75,1,"shrub"
"548","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","THALOCC",0,0,"herb"
"549","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","THUJPLI",0,0,"tree"
"550","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","TIARTRI",0,0,"herb"
"551","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","TSUGHET",0,0,"tree"
"552","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","VACCMEM",1.25,1,"shrub"
"553","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","VACCSCO",10,1,"shrub"
"554","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","VALESIT",0,0,"herb"
"555","00NCe92","NCBG_ESSFplots",49.12254302,-120.867489,1591.405518,2025,"jpstamp","Med","VERAVIR",0,0,"herb"
"556","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","ABIEAMA",3.25,1,"tree"
"557","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","ABIELAS",19,1,"tree"
"558","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","AMELALN",0,0,"shrub"
"559","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","ARNILAT",1.325,1,"herb"
"560","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","CHAMANG",0.3,1,"herb"
"561","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","CHIMUMB",0,0,"shrub"
"562","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","CLINUNI",0,0,"herb"
"563","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","CORNCAN",0,0,"herb"
"564","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","FRAGVIR",0.275,1,"herb"
"565","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","GOODOBL",0,0,"herb"
"566","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","HERAMAX",6,1,"herb"
"567","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","LINNBOR",0,0,"shrub"
"568","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","LONIUTA",0,0,"shrub"
"569","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","LUPIARC",0.025,1,"herb"
"570","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","ORTHSEC",0.35,1,"herb"
"571","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","PAXIMYR",0.5,1,"shrub"
"572","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","PHLODIF",0,0,"herb"
"573","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","PICEENG",8,1,"tree"
"574","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","PINUCON",0,0,"tree"
"575","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","PSEUMEN",0,0,"tree"
"576","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","PYROASA",0.025,1,"herb"
"577","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","RHODALB",7.5,1,"shrub"
"578","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","RIBEACE",3.35,1,"shrub"
"579","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","RIBELAC",3,1,"shrub"
"580","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","RUBUPAR",0,0,"shrub"
"581","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","RUBUPED",3.5,1,"herb"
"582","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","SORBSCO",0.05,1,"shrub"
"583","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","SORBSIT",3.05,1,"shrub"
"584","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","SPIRLUC",0,0,"shrub"
"585","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","THALOCC",1.325,1,"herb"
"586","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","THUJPLI",0,0,"tree"
"587","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","TIARTRI",2.2,1,"herb"
"588","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","TSUGHET",0,0,"tree"
"589","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","VACCMEM",14.25,1,"shrub"
"590","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","VACCSCO",1.25,1,"shrub"
"591","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","VALESIT",10.75,1,"herb"
"592","00NCe93","NCBG_ESSFplots",49.13834701,-120.848422,1521.86377,2025,"jpstamp","High","VERAVIR",9,1,"herb"
"593","00NCe94","NCBG_ESSFplots",49.14210998,-120.845448,1412.704102,2025,"jpstamp","Med","ABIEAMA",0,0,"tree"
"594","00NCe94","NCBG_ESSFplots",49.14210998,-120.845448,1412.704102,2025,"jpstamp","Med","ABIELAS",27,1,"tree"
"595","00NCe94","NCBG_ESSFplots",49.14210998,-120.845448,1412.704102,2025,"jpstamp","Med","AMELALN",0,0,"shrub"
"596","00NCe94","NCBG_ESSFplots",49.14210998,-120.845448,1412.704102,2025,"jpstamp","Med","ARNILAT",3.75,1,"herb"
"597","00NCe94","NCBG_ESSFplots",49.14210998,-120.845448,1412.704102,2025,"jpstamp","Med","CHAMANG",1.425,1,"herb"
"598","00NCe94","NCBG_ESSFplots",49.14210998,-120.845448,1412.704102,2025,"jpstamp","Med","CHIMUMB",0,0,"shrub"
